"path","classification","git_state","comment","size_bytes","last_write_utc","snapshot_branch","snapshot_commit","audit_date"
"tests/__pycache__/test_regional_native_conditioning.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","28073","2026-08-24T09:57:06Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_nodes.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","39995","2026-08-20T12:52:02Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_nodes.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","54098","2026-08-24T12:52:22Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_prompt_enhancer_nodes.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","19495","2026-08-20T13:42:42Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_prompt_enhancer_nodes.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","20812","2026-08-20T15:19:21Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_prompt_enhancer.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","37729","2026-08-20T13:42:42Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_prompt_enhancer.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","42590","2026-08-20T15:19:21Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_schema_contract.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","10195","2026-08-20T12:52:02Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_schema_contract.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","10081","2026-08-20T11:49:56Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_sdxl_attention.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","10973","2026-08-20T12:52:03Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_sdxl_attention.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","11787","2026-08-23T13:04:27Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_v3_hidden_link_spike.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","2645","2026-08-23T03:25:38Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_v3_m0.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","8062","2026-08-23T12:32:12Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_zimage_attention.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","8388","2026-08-20T12:52:03Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_regional_zimage_attention.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","8884","2026-08-23T13:05:00Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_remote_llm_provider.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","18307","2026-08-20T13:39:42Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_remote_llm_provider.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","21308","2026-08-20T15:19:22Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_seed.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","3122","2026-08-20T12:52:03Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_seed.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","3009","2026-08-15T20:14:41Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_smart_pipe_merge.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","6242","2026-08-20T12:52:03Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_smart_pipe_merge.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","6129","2026-08-15T15:47:24Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_smart_pipe.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","2417","2026-08-20T12:52:03Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_smart_pipe.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","2304","2026-08-15T15:20:35Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_text_log_writer.cpython-312-pytest-9.0.3.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","4418","2026-08-20T12:52:03Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_text_log_writer.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","4304","2026-08-20T18:38:12Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/__pycache__/test_venice_llm_provider.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","8861","2026-08-20T12:14:12Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/brand_assets.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","2534","2026-08-23T11:23:33Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/completion_engine.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1969","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/completion_global_adapter.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1785","2026-08-23T11:23:33Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/completion_position.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1593","2026-08-23T11:23:33Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/completion_settings.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","529","2026-08-17T16:29:56Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/control_center_model.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","2615","2026-08-15T15:11:48Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/detailer_easy_mode.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1574","2026-08-24T13:14:12Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/detailer_loop_ui.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","922","2026-08-21T05:24:56Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/detailer_node_layout.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","439","2026-08-24T08:58:20Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/detailer_plan_config.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","3039","2026-08-24T07:59:10Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/detailer_plan_expansion_state.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","439","2026-08-24T09:23:22Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/detailer_v3_graph.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","5408","2026-08-24T12:52:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/detector_external_inputs.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","749","2026-08-21T04:20:42Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/detector_registry_config.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1665","2026-08-24T07:50:13Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/dynamic_combo_model.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","787","2026-08-15T14:18:47Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/fixtures/__pycache__/fake_comfy_execution.cpython-312.pyc","Remove","Ignored","Generated dependency, cache, coverage, or build artifact; reproducible and not documentation source. Remove only in an explicitly approved focused cleanup.","4389","2026-08-22T13:00:23Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/fixtures/fake_comfy_execution.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","2042","2026-08-22T13:00:10Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/fixtures/regional/manifest.json","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","333","2026-08-16T08:07:29Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/fixtures/regional/v1_hybrid_joint.json","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","3660","2026-08-16T08:07:27Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/fixtures/regional/v1_minimal.json","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","465","2026-08-16T08:07:24Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_document_migration.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1015","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_document_targets.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","924","2026-08-17T06:47:06Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_editor_state.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","6075","2026-08-22T12:46:25Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_editor_sync.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","3585","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_geometry.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1333","2026-08-18T11:47:33Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_interaction.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","6592","2026-08-23T11:23:33Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_lora_bindings.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","3252","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_lora_v3_graph.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","16688","2026-08-24T08:58:14Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_lora_v3_picker.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","11739","2026-08-24T13:25:18Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_operation_order.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1129","2026-08-22T12:46:25Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_selector.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1625","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_source_document.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1667","2026-08-24T09:39:20Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_tree_moves.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","3670","2026-08-22T12:46:25Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_v3_m0_resource_picker.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","19150","2026-08-24T13:14:14Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_window_requests.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","572","2026-08-23T18:48:33Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/regional_workflow_lifecycle.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","3095","2026-08-23T19:56:57Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/seed_model.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","977","2026-08-15T20:05:10Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/smart_pipe_merge_model.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","2864","2026-08-15T16:25:53Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/smart_pipe_routing.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","21473","2026-08-22T18:03:04Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/smart_pipe_slots.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","4586","2026-08-15T19:04:38Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/subgraph_ui_projection.test.mjs","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","16227","2026-08-15T15:49:57Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_completion_dataset.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","5876","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_control_center.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","829","2026-08-15T14:41:57Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_debug_bridge.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1575","2026-08-20T15:14:10Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_detailer_loop.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","20207","2026-08-24T12:48:55Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_dynamic_combo.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","750","2026-08-14T16:05:50Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_example_workflows.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","2311","2026-08-24T11:59:04Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_hex_color.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1064","2026-08-14T15:55:35Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_latent_dimensions.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1357","2026-08-14T17:57:09Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_node_list.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1677","2026-08-17T18:27:47Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_prompt_category.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","1795","2026-08-14T15:55:33Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_anima_adapter.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","4579","2026-08-23T13:03:31Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_anima_patcher.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","8088","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_color_control.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","3738","2026-08-23T13:05:28Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_context.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","7911","2026-08-23T13:03:16Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_detailer_v3.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","8715","2026-08-24T09:55:42Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_detailer.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","3986","2026-08-21T04:22:12Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_document.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","6386","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_flux2_klein_attention.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","5508","2026-08-23T13:04:49Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_krea2_attention.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","7948","2026-08-23T13:04:51Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_krea2_token_lora.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","5147","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_lora_hooks.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","11368","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_lora_v3.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","24054","2026-08-24T03:56:14Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_masks.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","8327","2026-08-18T11:47:29Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_native_conditioning.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","15572","2026-08-24T09:56:59Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_nodes.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","33545","2026-08-24T12:50:56Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_prompt_enhancer_nodes.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","12212","2026-08-20T15:14:10Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_prompt_enhancer.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","27577","2026-08-20T15:14:10Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_schema_contract.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","6920","2026-08-20T11:48:07Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_sdxl_attention.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","5256","2026-08-23T13:04:17Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_v3_m0.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","4090","2026-08-23T11:54:02Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_regional_zimage_attention.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","4104","2026-08-23T13:04:46Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
"tests/test_remote_llm_provider.py","Keep","Tracked","Regression or contract test. Retain as evidence; a passing test alone does not establish complete interactive documentation behavior.","13236","2026-08-20T15:14:10Z","codex/regional-context-v3","6a14adb57e00a8fb04c4b6af88b053c675e8ccfc","2026-08-24"
